geo_level, geo_code, geo_version, class, name, statistic, total
district,DC32,2016,50 001-100K,Acornhoek Bushbuckridge,Average price per hectare in 12 months(R/ha),50400
district,DC32,2016,100 001-150K,Acornhoek Bushbuckridge,Average price per hectare in 12 months(R/ha),
district,DC32,2016,150 001-200K,Acornhoek Bushbuckridge,Average price per hectare in 12 months(R/ha),
district,DC32,2016,200 001-300K,Acornhoek Bushbuckridge,Average price per hectare in 12 months(R/ha),
district,DC32,2016,300 001-500K,Acornhoek Bushbuckridge,Average price per hectare in 12 months(R/ha),
district,DC32,2016,500 001-800K,Acornhoek Bushbuckridge,Average price per hectare in 12 months(R/ha),
district,DC32,2016,800 001-1M,Acornhoek Bushbuckridge,Average price per hectare in 12 months(R/ha),
district,DC32,2016,Above1M,Acornhoek Bushbuckridge,Average price per hectare in 12 months(R/ha),
district,DC32,2016,Under1.5K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,1 501-3K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,3 001-5K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,5 001-10K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,10 001-20K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,20 001-30K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,30 001-40K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,40 001-50K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,50 001-100K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,100 001-150K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,150 001-200K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,200 001-300K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,300 001-500K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,500 001-800K,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,800 001-1M,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,Above1M,Acornhoek Bushbuckridge,Price trend per hectare in 12 months(R/ha),
district,DC32,2016,Under1.5K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,1 501-3K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,3 001-5K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,5 001-10K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,10 001-20K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,20 001-30K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,30 001-40K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,40 001-50K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,50 001-100K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,100 001-150K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,150 001-200K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,200 001-300K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,300 001-500K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,500 001-800K,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,800 001-1M,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,Above1M,Acornhoek Bushbuckridge,Average trend in 12 months(%),
district,DC32,2016,Under1.5K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,1 501-3K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,3 001-5K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,5 001-10K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,10 001-20K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,20 001-30K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,30 001-40K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),39542
district,DC32,2016,40 001-50K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,50 001-100K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,100 001-150K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,150 001-200K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,200 001-300K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,300 001-500K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,500 001-800K,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,800 001-1M,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC32,2016,Above1M,Acornhoek Bushbuckridge,Average price in November 2018(R/ha),
district,DC10,2016,Under1.5K,Albany,Number of transactions in 12 months,
district,DC10,2016,1 501-3K,Albany,Number of transactions in 12 months,
district,DC10,2016,3 001-5K,Albany,Number of transactions in 12 months,1
district,DC10,2016,5 001-10K,Albany,Number of transactions in 12 months,7
district,DC10,2016,10 001-20K,Albany,Number of transactions in 12 months,5
district,DC10,2016,20 001-30K,Albany,Number of transactions in 12 months,4
district,DC10,2016,30 001-40K,Albany,Number of transactions in 12 months,
district,DC10,2016,40 001-50K,Albany,Number of transactions in 12 months,
district,DC10,2016,50 001-100K,Albany,Number of transactions in 12 months,1
district,DC10,2016,100 001-150K,Albany,Number of transactions in 12 months,
district,DC10,2016,150 001-200K,Albany,Number of transactions in 12 months,
district,DC10,2016,200 001-300K,Albany,Number of transactions in 12 months,
district,DC10,2016,300 001-500K,Albany,Number of transactions in 12 months,
district,DC10,2016,500 001-800K,Albany,Number of transactions in 12 months,
district,DC10,2016,800 001-1M,Albany,Number of transactions in 12 months,
district,DC10,2016,Above1M,Albany,Number of transactions in 12 months,
district,DC10,2016,Under1.5K,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,1 501-3K,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,3 001-5K,Albany,Total hectare traded in 12 months(ha),257
district,DC10,2016,5 001-10K,Albany,Total hectare traded in 12 months(ha),4129
district,DC10,2016,10 001-20K,Albany,Total hectare traded in 12 months(ha),1044
district,DC10,2016,20 001-30K,Albany,Total hectare traded in 12 months(ha),564
district,DC10,2016,30 001-40K,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,40 001-50K,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,50 001-100K,Albany,Total hectare traded in 12 months(ha),11
district,DC10,2016,100 001-150K,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,150 001-200K,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,200 001-300K,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,300 001-500K,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,500 001-800K,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,800 001-1M,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,Above1M,Albany,Total hectare traded in 12 months(ha),
district,DC10,2016,Under1.5K,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,1 501-3K,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,3 001-5K,Albany,Lowest price per hectare in 12 months(R/ha),3214
district,DC10,2016,5 001-10K,Albany,Lowest price per hectare in 12 months(R/ha),5210
district,DC10,2016,10 001-20K,Albany,Lowest price per hectare in 12 months(R/ha),10926
district,DC10,2016,20 001-30K,Albany,Lowest price per hectare in 12 months(R/ha),21429
district,DC10,2016,30 001-40K,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,40 001-50K,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,50 001-100K,Albany,Lowest price per hectare in 12 months(R/ha),69091
district,DC10,2016,100 001-150K,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,150 001-200K,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,200 001-300K,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,300 001-500K,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,500 001-800K,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,800 001-1M,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,Above1M,Albany,Lowest price per hectare in 12 months(R/ha),
district,DC10,2016,Under1.5K,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,1 501-3K,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,3 001-5K,Albany,Highest price per hectare in 12 months(R/ha),3214
district,DC10,2016,5 001-10K,Albany,Highest price per hectare in 12 months(R/ha),9694
district,DC10,2016,10 001-20K,Albany,Highest price per hectare in 12 months(R/ha),15741
district,DC10,2016,20 001-30K,Albany,Highest price per hectare in 12 months(R/ha),29213
district,DC10,2016,30 001-40K,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,40 001-50K,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,50 001-100K,Albany,Highest price per hectare in 12 months(R/ha),69091
district,DC10,2016,100 001-150K,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,150 001-200K,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,200 001-300K,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,300 001-500K,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,500 001-800K,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,800 001-1M,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,Above1M,Albany,Highest price per hectare in 12 months(R/ha),
district,DC10,2016,Under1.5K,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,1 501-3K,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,3 001-5K,Albany,Average price per hectare in 12 months(R/ha),3214
district,DC10,2016,5 001-10K,Albany,Average price per hectare in 12 months(R/ha),6707
district,DC10,2016,10 001-20K,Albany,Average price per hectare in 12 months(R/ha),13976
district,DC10,2016,20 001-30K,Albany,Average price per hectare in 12 months(R/ha),25155
district,DC10,2016,30 001-40K,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,40 001-50K,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,50 001-100K,Albany,Average price per hectare in 12 months(R/ha),69091
district,DC10,2016,100 001-150K,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,150 001-200K,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,200 001-300K,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,300 001-500K,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,500 001-800K,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,800 001-1M,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,Above1M,Albany,Average price per hectare in 12 months(R/ha),
district,DC10,2016,Under1.5K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,1 501-3K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,3 001-5K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,5 001-10K,Albany,Price trend per hectare in 12 months(R/ha),-491
district,DC10,2016,10 001-20K,Albany,Price trend per hectare in 12 months(R/ha),290
district,DC10,2016,20 001-30K,Albany,Price trend per hectare in 12 months(R/ha),-726
district,DC10,2016,30 001-40K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,40 001-50K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,50 001-100K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,100 001-150K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,150 001-200K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,200 001-300K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,300 001-500K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,500 001-800K,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,800 001-1M,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,Above1M,Albany,Price trend per hectare in 12 months(R/ha),
district,DC10,2016,Under1.5K,Albany,Average trend in 12 months(%),
district,DC10,2016,1 501-3K,Albany,Average trend in 12 months(%),
district,DC10,2016,3 001-5K,Albany,Average trend in 12 months(%),
district,DC10,2016,5 001-10K,Albany,Average trend in 12 months(%),-7.3
district,DC10,2016,10 001-20K,Albany,Average trend in 12 months(%),2.1
district,DC10,2016,20 001-30K,Albany,Average trend in 12 months(%),-2.9
district,DC10,2016,30 001-40K,Albany,Average trend in 12 months(%),
district,DC10,2016,40 001-50K,Albany,Average trend in 12 months(%),
district,DC10,2016,50 001-100K,Albany,Average trend in 12 months(%),
district,DC10,2016,100 001-150K,Albany,Average trend in 12 months(%),
district,DC10,2016,150 001-200K,Albany,Average trend in 12 months(%),
district,DC10,2016,200 001-300K,Albany,Average trend in 12 months(%),
district,DC10,2016,300 001-500K,Albany,Average trend in 12 months(%),
district,DC10,2016,500 001-800K,Albany,Average trend in 12 months(%),
district,DC10,2016,800 001-1M,Albany,Average trend in 12 months(%),
district,DC10,2016,Above1M,Albany,Average trend in 12 months(%),
district,DC10,2016,Under1.5K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,1 501-3K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,3 001-5K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,5 001-10K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,10 001-20K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,20 001-30K,Albany,Average price in November 2018(R/ha),21429
district,DC10,2016,30 001-40K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,40 001-50K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,50 001-100K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,100 001-150K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,150 001-200K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,200 001-300K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,300 001-500K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,500 001-800K,Albany,Average price in November 2018(R/ha),
district,DC10,2016,800 001-1M,Albany,Average price in November 2018(R/ha),
district,DC10,2016,Above1M,Albany,Average price in November 2018(R/ha),
district,DC4,2016,Under1.5K,Albertinia   HesseQua,Number of transactions in 12 months,1
district,DC4,2016,1 501-3K,Albertinia   HesseQua,Number of transactions in 12 months,
district,DC4,2016,3 001-5K,Albertinia   HesseQua,Number of transactions in 12 months,
district,DC4,2016,5 001-10K,Albertinia   HesseQua,Number of transactions in 12 months,2
district,DC4,2016,10 001-20K,Albertinia   HesseQua,Number of transactions in 12 months,
district,DC4,2016,20 001-30K,Albertinia   HesseQua,Number of transactions in 12 months,
district,DC4,2016,30 001-40K,Albertinia   HesseQua,Number of transactions in 12 months,
district,DC4,2016,40 001-50K,Albertinia   HesseQua,Number of transactions in 12 months,
district,DC4,2016,50 001-100K,Albertinia   HesseQua,Number of transactions in 12 months,
district,DC4,2016,100 001-150K,Albertinia   HesseQua,Number of transactions in 12 months,
district,DC4,2016,150 001-200K,Albertinia   HesseQua,Number of transactions in 12 months,
district,DC4,2016,200 001-300K,Albertinia   HesseQua,Number of transactions in 12 months,
